
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
8.7933,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
5.64432,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,6,100000006,
2.89801,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,12,100000012,
1.80049,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,14,100000014,
1.78013,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,15,100000015,
2.16984,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,16,100000016,
