
Cell Ellipsoid Axis B
 ==================== 
Cell Ellipsoid Axis B X,Cell Ellipsoid Axis B Y,Cell Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.348978,0.449408,0.822342,um,Cell,Cell Ellipsoid Axis B,1,ATM,5,
-0.266345,0.310442,0.912516,um,Cell,Cell Ellipsoid Axis B,1,ATM,6,
0.400959,-0.365905,0.839848,um,Cell,Cell Ellipsoid Axis B,1,TVC,12,
0.414113,-0.901505,-0.125697,um,Cell,Cell Ellipsoid Axis B,1,TVC,14,
0.493325,-0.866199,0.0795599,um,Cell,Cell Ellipsoid Axis B,1,TVC,15,
0.927715,-0.340537,-0.152905,um,Cell,Cell Ellipsoid Axis B,1,TVC,16,
