
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37353.1,90782.4,124.49,um,Cell,Cell Center of Homogeneous Mass,1,ATM,7,
37323.6,90816.8,127.44,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
37389.5,90725.8,91.3792,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
37398.9,90734.2,92.6469,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
37383.7,90733.7,94.5761,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
37393.2,90742.2,94.9962,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
