
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38660.5,83226.5,38.4963,um,Surface,Position,1,ATMgroup,0,
38598.3,83229.1,34.0505,um,Surface,Position,1,TVCgroup,2,
