
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.218106,-0.00108347,0.975925,um,Surface,Ellipsoid Axis A,1,ATMgroup,1,
-0.367143,0.0519756,0.928711,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
