
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
21.0742,um,Cell,Image 1,1,ATM,0,
16.0905,um,Cell,Image 1,1,TVC,5,
14.8202,um,Cell,Image 1,1,TVC,6,
13.9733,um,Cell,Image 1,1,TVC,7,
10.5352,um,Cell,Image 1,1,TVC,8,
16.9373,um,Cell,Image 1,1,TVC,9,
14.8202,um,Cell,Image 1,1,TVC,10,
