
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.50619,um,Cell,1,ATM,0,
7.72938,um,Cell,1,ATM,1,
6.82912,um,Cell,1,TVC,2,
5.41751,um,Cell,1,TVC,3,
7.12055,um,Cell,1,TVC,4,
