
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.606068,,Cell,1,ATM,0,
0.467563,,Cell,1,TVC,1,
0.365476,,Cell,1,TVC,2,
0.189467,,Cell,1,TVC,3,
0.308144,,Cell,1,TVC,4,
