
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
35371.2,60613.1,12.7624,um,Nucleus,Nucleus Position,1,ATM,0,100000004,
35331.4,60642.4,-21.2481,um,Nucleus,Nucleus Position,1,TVC,1,100000000,
35338.4,60635.9,-13.8335,um,Nucleus,Nucleus Position,1,TVC,2,100000001,
35326.5,60636.8,-9.15134,um,Nucleus,Nucleus Position,1,TVC,3,100000002,
35331.2,60638.8,-3.70662,um,Nucleus,Nucleus Position,1,TVC,4,100000003,
