
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0280193,0.0260996,-0.999267,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.427808,-0.58485,-0.689152,um,Surface,Ellipsoid Axis A,1,TVCgroup,3,
