
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
45819.8,47480.6,25.0609,um,Surface,Position,1,ATMgroup,0,
45761.5,47480.5,14.2191,um,Surface,Position,1,TVCgroup,3,
