
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
33001.8,54043.5,-30.9919,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
32987.1,53980.3,-19.2062,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
