
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
5.90846,um,Cell,1,TVC,1,
9.3359,um,Cell,1,TVC,2,
9.48276,um,Cell,1,TVC,4,
6.79643,um,Cell,1,TVC,5,
10.4925,um,Cell,1,ATM,6,
11.7638,um,Cell,1,ATM,7,
