
Nucleus Ellipsoid Axis A
 ==================== 
Nucleus Ellipsoid Axis A X,Nucleus Ellipsoid Axis A Y,Nucleus Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.959748,-0.223181,0.170513,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,6,100000005,
0.994105,-0.102411,-0.0356079,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,7,100000006,
-0.503942,-0.851365,0.145669,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,1,100000000,
0.720342,0.639647,0.268252,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,2,100000001,
0.998247,0.0463839,0.0367501,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,4,100000003,
0.686411,0.727088,0.0135461,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,5,100000004,
