
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
855.115,um^3,Cell,1,TVC,1,
2048.39,um^3,Cell,1,TVC,2,
2854.55,um^3,Cell,1,TVC,4,
1154.25,um^3,Cell,1,TVC,5,
10024.5,um^3,Cell,1,ATM,6,
9973.91,um^3,Cell,1,ATM,7,
