
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.32754,um,Nucleus,1,TVC,1,100000000,
3.19691,um,Nucleus,1,TVC,2,100000001,
2.71442,um,Nucleus,1,TVC,3,100000002,
2.43541,um,Nucleus,1,TVC,4,100000003,
4.47321,um,Nucleus,1,ATM,8,100000007,
4.35464,um,Nucleus,1,ATM,10,100000009,
