
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.368473,-0.90925,0.193632,um,Surface,Ellipsoid Axis C,1,ATMgroup,2,
-0.353733,0.679976,0.642265,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
