
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35048.7,83986.3,62.0486,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
35062,83982.2,63.0275,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
35026.2,84056.5,66.1371,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
35030.5,84053.5,71.6147,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
35036.9,84039.7,72.5642,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
35028.2,84045.2,75.1618,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
35027.8,84035.2,76.5693,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
35021,84052.4,76.9719,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
