
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
5.5435,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,7,100000007,
1.77196,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,8,100000008,
1.61621,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.50134,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
1.83485,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
1.24158,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
