
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.406155,,Cell,1,TVC,0,
0.489354,,Cell,1,TVC,1,
0.263762,,Cell,1,TVC,2,
0.402004,,Cell,1,TVC,4,
0.399778,,Cell,1,ATM,7,
0.379333,,Cell,1,ATM,8,
