
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36451.5,90498.3,97.5586,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
36521,90529.4,113.835,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
