
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.546243,,Nucleus,1,TVC,0,100000000,
0.577986,,Nucleus,1,TVC,1,100000001,
0.601057,,Nucleus,1,ATM,2,100000002,
0.527189,,Nucleus,1,ATM,3,100000003,
0.435428,,Nucleus,1,TVC,4,100000004,
0.709263,,Nucleus,1,TVC,5,100000005,
