
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.40018,um,Nucleus,1,TVC,0,100000000,
2.19794,um,Nucleus,1,TVC,1,100000001,
3.20805,um,Nucleus,1,ATM,2,100000002,
3.34842,um,Nucleus,1,ATM,3,100000003,
2.04272,um,Nucleus,1,TVC,4,100000004,
1.70062,um,Nucleus,1,TVC,5,100000005,
