
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
181.163,um^3,Nucleus,1,TVC,8,100000008,
164.669,um^3,Nucleus,1,TVC,9,100000009,
266.196,um^3,Nucleus,1,TVC,10,100000010,
268.962,um^3,Nucleus,1,TVC,11,100000011,
601.749,um^3,Nucleus,1,ATM,12,100000012,
603.388,um^3,Nucleus,1,ATM,13,100000013,
