
Nucleus Ellipticity (prolate)
 ==================== 
Nucleus Ellipticity (prolate),Unit,Category,Time,Default Labels,CellID,ID,
0.635315,,Nucleus,1,TVC,8,100000008,
0.589001,,Nucleus,1,TVC,9,100000009,
0.507029,,Nucleus,1,TVC,10,100000010,
0.355038,,Nucleus,1,TVC,11,100000011,
0.306055,,Nucleus,1,ATM,12,100000012,
0.289105,,Nucleus,1,ATM,13,100000013,
