
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
22.6556,um,Surface,1,TVCgroup,0,
52.3342,um,Surface,1,ATMgroup,4,
