
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44455.2,91231.7,141.428,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,0,
44520.5,91250.3,111.648,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
44530.7,91242.8,116.273,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
44515.3,91253.6,124.107,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
44521.3,91244.9,125.796,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,8,
