
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0499886,0.00605294,-0.998731,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
-0.154354,0.144361,-0.977412,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
