
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
39.9046,um,Surface,1,ATMgroup,0,
15.5516,um,Surface,1,TVCgroup,4,
