
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
9.67089,um,Surface,1,ATMgroup,0,
5.12176,um,Surface,1,TVCgroup,4,
