
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.403176,,Cell,1,TVC,2,
0.276635,,Cell,1,TVC,3,
0.412472,,Cell,1,TVC,4,
0.693456,,Cell,1,ATM,9,
0.763461,,Cell,1,ATM,10,
