
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46164.1,81172,18.5972,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
46114.9,81126.1,43.7992,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
