
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
70.4358,um,Surface,1,ATMgroup,0,
23.504,um,Surface,1,TVCgroup,2,
