
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.913981,0.0758842,0.398598,um,Surface,Ellipsoid Axis B,1,ATM,2,
-0.23426,-0.0900294,0.967996,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
