
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
25.0234,56.5859,34.2979,um,Surface,BoundingBoxAA Length,1,ATM,2,
29.0039,26.1562,30.9105,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
