
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
35434.5,39956.1,-73.5864,um,Surface,Position,1,ATMgroup,0,
35362.1,39887.5,-77.305,um,Surface,Position,1,TVCgroup,2,
