
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.614373,,Cell,1,ATM,5,
0.39523,,Cell,1,TVC,7,
0.243543,,Cell,1,TVC,8,
0.470056,,Cell,1,TVC,9,
0.441744,,Cell,1,TVC,10,
