
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41982.4,99011.7,105.716,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
41987.1,99038.9,115.935,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
42000.9,99058.6,117.266,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
41994.8,99049.6,120.588,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
41993.4,99060.1,125.497,um,Cell,Cell Center of Homogeneous Mass,1,TVC,10,
