
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.91016,11.2395,14.0271,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,1,100000000,
7.77553,11.507,13.8968,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,2,100000001,
4.90592,6.03242,8.54501,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000004,
5.85971,6.64189,9.95884,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,6,100000005,
4.06526,5.59501,7.88192,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,7,100000006,
5.36328,5.6004,7.29952,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,8,100000007,
