
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.2519,um,Cell,1,ATM,1,
12.1617,um,Cell,1,ATM,2,
8.32498,um,Cell,1,TVC,5,
8.73542,um,Cell,1,TVC,6,
6.45852,um,Cell,1,TVC,7,
7.16079,um,Cell,1,TVC,8,
