
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0781901,,Cell,1,ATM,1,
0.0812043,,Cell,1,ATM,2,
0.0629517,,Cell,1,TVC,5,
0.103668,,Cell,1,TVC,6,
0.103521,,Cell,1,TVC,7,
0.0855653,,Cell,1,TVC,8,
