
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39827.2,73852,41.9134,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
39774,73889.5,49.8626,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
39785.3,73880.5,47.9343,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
39764,73893.9,52.166,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
39777.2,73906.2,53.7586,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
