
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43431.2,78424.2,174.268,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,8,
43424.8,78427.7,180.884,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,9,
43389,78346.4,155.224,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
43384.2,78359.1,153.853,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
43388.3,78367.6,155.277,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
43393.5,78359.3,154.301,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
