
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.983,23.1971,47.9148,um,Cell,Cell BoundingBoxOO Length,1,ATM,9,
14.2132,25.3855,63.0372,um,Cell,Cell BoundingBoxOO Length,1,ATM,10,
11.8725,16.8287,20.5361,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
16.7957,19.4033,20.6432,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
19.4294,19.6064,17.6629,um,Cell,Cell BoundingBoxOO Length,1,TVC,7,
15.6761,20.7475,20.5149,um,Cell,Cell BoundingBoxOO Length,1,TVC,8,
