
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.354627,,Cell,1,TVC,3,
0.385064,,Cell,1,TVC,6,
0.126189,,Cell,1,TVC,7,
0.245746,,Cell,1,TVC,8,
0.626505,,Cell,1,ATM,9,
0.465613,,Cell,1,ATM,10,
