
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35258,50783.2,29.0226,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
35307.2,50772.8,10.1331,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
