
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.8025,um,Surface,1,TVCgroup,0,
8.49634,um,Surface,1,ATMgroup,4,
