
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.273305,-0.505234,-0.818562,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
-0.353083,0.0170308,-0.935437,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
