
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.79255,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000004,
5.14782,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
2.19568,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
1.27635,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
1.95652,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
3.02538,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
