
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1462.52,um^2,Cell,1,TVC,0,
2800.34,um^2,Cell,1,TVC,1,
1560.87,um^2,Cell,1,TVC,2,
3042.28,um^2,Cell,1,TVC,3,
5354.54,um^2,Cell,1,ATM,4,
6443.26,um^2,Cell,1,ATM,5,
