
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.29275,um,Surface,1,TVCgroup,0,
9.13059,um,Surface,1,ATMgroup,4,
