
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.221614,-0.962515,-0.156373,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.992519,-0.12208,-0.00148427,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
