
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
52.4976,um,Surface,1,ATMgroup,0,
21.3438,um,Surface,1,TVCgroup,2,
