
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45202.2,88950.7,-1.04486,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
45148.5,88901.9,20.7729,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
