
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
54.918,88.8359,27.5231,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
40.4063,40.1484,24.1356,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
