
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
4557.7,um^2,Cell,1,ATM,1,
5901.38,um^2,Cell,1,ATM,2,
675.327,um^2,Cell,1,TVC,5,
762.721,um^2,Cell,1,TVC,6,
1784.46,um^2,Cell,1,TVC,7,
1722.65,um^2,Cell,1,TVC,8,
