
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.5325,um,Nucleus,1,ATM,1,100000000,
5.04713,um,Nucleus,1,ATM,2,100000001,
2.52141,um,Nucleus,1,TVC,5,100000004,
2.78862,um,Nucleus,1,TVC,6,100000005,
3.08197,um,Nucleus,1,TVC,7,100000006,
3.15303,um,Nucleus,1,TVC,8,100000007,
