
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41891,74105.2,183.687,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,5,
41913.7,74152.3,166.623,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
