
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
49.1289,40.3242,20.7715,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
38.0508,46.2852,27.554,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
