
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36217.7,62431.4,-10.4495,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
36240.9,62369,10.671,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
