
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.939411,-0.304924,0.156612,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.155218,0.933526,0.323166,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
