
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
52.6682,um,Surface,1,ATMgroup,0,
15.1302,um,Surface,1,TVCgroup,1,
