
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46264,72946,45.3026,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,2,
46248.5,72989.4,19.4624,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
