
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
6.70085,um,Nucleus,1,ATM,0,100000000,
6.41828,um,Nucleus,1,ATM,1,100000001,
5.66053,um,Nucleus,1,TVC,2,100000002,
4.78416,um,Nucleus,1,TVC,3,100000003,
3.85786,um,Nucleus,1,TVC,4,100000004,
3.91588,um,Nucleus,1,TVC,5,100000005,
